,name,poster,genre,rating,year
1608,FairyTale: A True Story,"https://m.media-amazon.com/images/M/MV5BN2Y5NWUwZDgtOWNjNi00NzZlLWIzNWYtM2U2ZjMyM2MzODBkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SY150_CR0,0,101,150_.jpg",Drama,6.5,1997
1609,Phantoms,"https://m.media-amazon.com/images/M/MV5BNTM2ZmEwZTEtOGI4OC00NDJlLWFhYWUtNGIyMDU5NGE5OTE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Horror,5.4,1998
1610,Swept from the Sea,"https://m.media-amazon.com/images/M/MV5BZmM2N2M2YWMtNzNlMC00ODYxLWI5OGMtODgzZmMzODE4MDE2XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.7,1997
1611,Wonderland,"https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_SY150_CR0,0,101,150_.jpg",Adventure,6.4,1997
1612,"Life Less Ordinary, A","https://m.media-amazon.com/images/M/MV5BYjRiMDhmNTctNGJiYi00MTQ5LTg2N2YtMGQ1NDQyNzU4OWIwXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.3,1997
1613,Hurricane Streets,"https://m.media-amazon.com/images/M/MV5BMTI5MTg5MjU3N15BMl5BanBnXkFtZTYwODEzMjY5._V1_SX101_CR0,0,101,150_.jpg",Crime,6.3,1998
1614,Eve's Bayou,"https://m.media-amazon.com/images/M/MV5BNWRiYmM0MGItYjY3YS00ZGYwLTgxMTMtNzA4MjYzMzI3ZDY3XkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.2,1997
1615,Switchback,"https://m.media-amazon.com/images/M/MV5BZmUzNWI2NDMtYjg2MS00N2Q2LWE3NDQtNmFlYmI2NDQwYjYyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR0,0,101,150_.jpg",Crime,6.4,1997
1616,Gang Related,"https://m.media-amazon.com/images/M/MV5BMWFhYTNlMGEtNDRiZS00YzM0LWIxOTctZjc3MGNjYzZhNWNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,6.4,1997
1617,Stripes,"https://m.media-amazon.com/images/M/MV5BYTFiM2U0MjktNjUyMy00YzdhLWE0ZmUtNDUxNTA0MjhjZjBlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.8,1981
1618,Nénette et Boni,"https://m.media-amazon.com/images/M/MV5BYzhiZmFkMjQtMGQyZS00OTFjLTg0ODctNzRjYzdlYTQ1OTUwXkEyXkFqcGdeQXVyMTEyODk3NTgz._V1_SY150_CR6,0,101,150_.jpg",Drama,6.9,1996
1619,Bean,"https://m.media-amazon.com/images/M/MV5BYjU2YzY5NDEtM2M3NC00NGM0LTg3MmItNWQ1OWY2ZmNkZTU0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX101_CR0,0,101,150_.jpg",Adventure,6.5,1997
1620,Hugo Pool,"https://m.media-amazon.com/images/M/MV5BZmE3MzEyNGMtNTEwYi00Y2Y5LWI1NDctNmZmZDJmOGI3NzBhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR5,0,101,150_.jpg",Comedy,5.0,1997
1621,Mad City,"https://m.media-amazon.com/images/M/MV5BYTVhZmM5OTUtMmZlNC00YzI1LWEwOGYtNWRmYzNhOGQ1YTJkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Crime,6.3,1997
1622,One Night Stand,"https://m.media-amazon.com/images/M/MV5BYmM0ODFjZGEtYWQ2YS00NTk1LTkwODYtYTdjY2NkZDgzMzgwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR1,0,101,150_.jpg",Drama,5.9,1997
1623,The Tango Lesson,"https://m.media-amazon.com/images/M/MV5BNDBhNmMwZTAtYjkwNC00MDIxLWI0MzAtZTkxNmRlMGQxYTEwXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_SY150_CR0,0,101,150_.jpg",Drama,6.7,1997
1624,Welcome To Sarajevo,"https://m.media-amazon.com/images/M/MV5BMjEwNzE5NDgzMF5BMl5BanBnXkFtZTcwNTc4MTUyMQ@@._V1_SY150_CR2,0,101,150_.jpg",Drama,6.7,1997
1625,Deceiver,"https://m.media-amazon.com/images/M/MV5BMTgyMDk1NjQyM15BMl5BanBnXkFtZTgwODYzMzgwMzE@._V1_SX101_CR0,0,101,150_.jpg",Crime,6.5,1997
1626,The Rainmaker,"https://m.media-amazon.com/images/M/MV5BMjdlMjI2ZjgtN2ViOS00ZmI0LWE0ZTMtZjg1ZjczYWYzOGZjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg",Crime,7.2,1997
1627,Boogie Nights,"https://m.media-amazon.com/images/M/MV5BY2E2YWYxY2QtZmJmZi00MjJlLWFiYWItZTk5Y2IyMWQ1ZThhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.9,1997
1628,Witness,"https://m.media-amazon.com/images/M/MV5BZWQzYmM5OGYtMDJlOC00M2RlLThhYzgtNjZiOWYxNjlhMDJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg",Drama,7.4,1985
1629,Incognito,"https://m.media-amazon.com/images/M/MV5BMzljNzRjOTAtYWNhMy00OThmLTg0MTktYmE0NWIyNWU0OWMzXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SY150_CR0,0,101,150_.jpg",Crime,6.4,1997
1630,Starship Troopers,"https://m.media-amazon.com/images/M/MV5BNWExNzg3MmMtYjc3MS00MzFlLWJiOWQtNWYxZTgxNjhlZTQ2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg",Action,7.3,1997
1631,Critical Care,"https://m.media-amazon.com/images/M/MV5BMjk5MzNhNGUtZjRmNS00Y2YyLThiZjYtODYzZDAyMDkxNWYzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.9,1997
1632,The Joy Luck Club,"https://m.media-amazon.com/images/M/MV5BMGQzN2FhMGEtYWZjNC00ZWE1LTgzY2YtNzg4OTgyMjhhYTkyXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.7,1993
1633,Chairman of the Board,"https://m.media-amazon.com/images/M/MV5BMDhmYzA3NTctYzZkMS00YmRmLWE1MjQtZGYxNjcwZWZhYWY0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX101_CR0,0,101,150_.jpg",Comedy,2.3,1998
1634,Sliding Doors,"https://m.media-amazon.com/images/M/MV5BMjU3YzkzNzItNjc5Mi00ZTg3LWFlYmYtYTc4OGYwODA3OTY5XkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.7,1998
1635,Mortal Kombat: Annihilation,"https://m.media-amazon.com/images/M/MV5BYjdmZTU3MWMtZTU4ZC00NjYzLTk1NzAtODc2ZDY0ZWNhYWEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,3.6,1997
1636,The Truman Show,"https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR0,0,101,150_.jpg",Comedy,8.2,1998
1637,The Wings of the Dove,"https://m.media-amazon.com/images/M/MV5BNjA4YmMxMDYtM2VlMy00MDI0LTk1ZDgtODRjNTg1MGEyNzE1XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.1,1997
1638,Mrs. Dalloway,"https://m.media-amazon.com/images/M/MV5BYWMzYTJjMzEtOWQ1Zi00MzU3LTk3NWMtNTA1YjFlNDRhOGIzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR1,0,101,150_.jpg",Drama,6.5,1997
1639,"I Love You, I Love You Not","https://m.media-amazon.com/images/M/MV5BNWQ5YTY4YjQtNmUwMC00ZGIyLTlmNjUtMTczOGM0MmIxNWYxXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX101_CR0,0,101,150_.jpg",Drama,5.3,1996
1640,Red Corner,"https://m.media-amazon.com/images/M/MV5BMzE0MjU5NzQxNV5BMl5BanBnXkFtZTcwMzQzNzU2NA@@._V1_SY150_CR0,0,101,150_.jpg",Crime,6.3,1997
1641,The Jackal,"https://m.media-amazon.com/images/M/MV5BOWY2ZDFiOTktNzk0OC00NTc5LTkzOWItMTZhZTdjOTBmYzU5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Action,6.4,1997
1642,Anastasia,"https://m.media-amazon.com/images/M/MV5BNGJiNWFlYTMtZTBiZi00ZTVmLWJmZmMtNzEzYzZjNzYzZmRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SY150_CR0,0,101,150_.jpg",Animation,7.1,1997
1643,The Man Who Knew Too Little,"https://m.media-amazon.com/images/M/MV5BZTA2OTNiZWQtNTBlNi00OGNjLTkzMzgtOTZiZDY2ZWIyNTY1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.6,1997
1644,Alien: Resurrection,"https://m.media-amazon.com/images/M/MV5BYTlmNWFlODEtZDJjYy00ODQxLTk3N2YtNjEyOTEzYmRiMTNmXkEyXkFqcGdeQXVyNTM1NTU3Nzc@._V1_SY150_CR5,0,101,150_.jpg",Action,6.2,1997
1645,Alien Escape,"https://m.media-amazon.com/images/M/MV5BNWYwYTQxYTctYWM5MS00OWE4LWE4YTQtNDljOTU0YWJiYTkyXkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SY150_CR6,0,101,150_.jpg",Sci-Fi,5.3,1995
1646,Amistad,"https://m.media-amazon.com/images/M/MV5BODFmYjRmMmItMzA1OS00YTJmLTlmZTItYzI4NjAzNzMzYjc5XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX101_CR0,0,101,150_.jpg",Biography,7.3,1997
1647,The Apostle,"https://m.media-amazon.com/images/M/MV5BNGRkMDZlNGUtMzVmMC00Y2UyLTg0YTYtMjAzZmQ2NmQyNjg1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.2,1997
1648,Artemisia,"https://m.media-amazon.com/images/M/MV5BZjI1ZWVkNzQtOTJlNS00MWI3LWE1MTctMjg4ZTVmY2MzN2RmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR6,0,101,150_.jpg",Biography,6.7,1997
1649,Bent,"https://m.media-amazon.com/images/M/MV5BOGQwODRjMzktM2NkMS00N2EyLTk2MDMtZTAxOTk1NmU2ZTM3XkEyXkFqcGdeQXVyMTA3NTgwMzQ@._V1_SY150_CR0,0,101,150_.jpg",Action,5.2,1997
1650,The Big Bang Theory,"https://m.media-amazon.com/images/M/MV5BY2FmZTY5YTktOWRlYy00NmIyLWE0ZmQtZDg2YjlmMzczZDZiXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_SX101_CR0,0,101,150_.jpg",Comedy,8.2,1994
1651,"Boys, Les","https://m.media-amazon.com/images/M/MV5BMTY1MzAwMTYwNl5BMl5BanBnXkFtZTcwMjI1NzgxMQ@@._V1_SY150_CR3,0,101,150_.jpg",Comedy,6.6,1997
1652,The Butcher Boy,https://m.media-amazon.com/images/M/MV5BN2YzZWYxZTgtNzFjMy00ODg3LWJhYjItMWRkZTk0MDliYTBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_SX101_.jpg,Comedy,7.1,1998
1653,Deconstructing Harry,"https://m.media-amazon.com/images/M/MV5BMDVjZWJiYzAtMWJkOS00ZDQzLTlkYTItYmMwMGE3YmY1MjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.3,1997
1654,Flubber,"https://m.media-amazon.com/images/M/MV5BZDlkOTA0OTUtOThmMi00NTMyLTg0NDgtZWZiYmRjZWI4MDY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.3,1997
1655,For Richer or Poorer,"https://m.media-amazon.com/images/M/MV5BMGU0ODhmODEtZTJlOC00YjA3LThhYWItZjQ0Mzk3NDNhNzIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR4,0,101,150_.jpg",Comedy,5.8,1997
1656,Good Will Hunting,"https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,8.3,1997
1657,Guy,"https://m.media-amazon.com/images/M/MV5BNmQzOWZhOTMtZTcxNC00MTdkLWEwYmUtOWVmOTFhNTdkNjRkXkEyXkFqcGdeQXVyODk2NDQ3MTA@._V1_SY150_CR0,0,101,150_.jpg",Action,8.5,1996
1658,Harlem River Drive,,Short,6.0,1996
1659,Home Alone 3,"https://m.media-amazon.com/images/M/MV5BZTJhYjVhOWMtYTUyOS00NWM0LThjNzYtZWYxOTkwN2FhODg2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,4.5,1997
1660,Ill Gotten Gains,"https://m.media-amazon.com/images/M/MV5BODg5NTExZjEtY2NiZi00MjA4LWEzNDAtYTc5MGU4OTk3NGM0XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SY150_CR3,0,101,150_.jpg",Drama,5.2,1997
1661,Legal Deceit,"https://m.media-amazon.com/images/M/MV5BYjY3NDc5NWYtYzM3ZC00NjRjLWIyOGMtZTNkZmNjNTVjYmU3XkEyXkFqcGdeQXVyNDY2NzgwOTE@._V1_SX101_CR0,0,101,150_.jpg",Thriller,3.4,1997
1662,Man of Her Dreams,"https://m.media-amazon.com/images/M/MV5BMDI5MWMwMGItMzE5ZS00NmM5LWE4NjEtYzc1MjQzZjMyZTdkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SY150_CR1,0,101,150_.jpg",Drama,5.0,1996
1663,Midnight in the Garden of Good and Evil,"https://m.media-amazon.com/images/M/MV5BMDVkZWRkZjktYmQzMS00YjE0LTgyMDUtZmIzNzJkZGM3MDNmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR0,0,101,150_.jpg",Crime,6.6,1997
1664,Mouse Hunt,"https://m.media-amazon.com/images/M/MV5BMzE0NTRhZWQtZmE5OS00NTI5LWJhMzMtMGU4MzE4MmRlZDE0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.5,1997
1665,Never Met Picasso,"https://m.media-amazon.com/images/M/MV5BODgwMDYwMjUzOF5BMl5BanBnXkFtZTcwODM1MDQyMQ@@._V1_SY150_CR1,0,101,150_.jpg",Comedy,5.6,1996
1666,Office Killer,"https://m.media-amazon.com/images/M/MV5BNDg2NTczMDctZmZmNC00MDczLTgyNjUtZWJiOTU4ZDBlOGU5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.1,1997
1667,"Other Voices, Other Rooms","https://m.media-amazon.com/images/M/MV5BODg5MGE2ZWYtYzczNC00OWIzLTg0NDYtMGY3ZTUwYzYwZjI1XkEyXkFqcGdeQXVyNjY5NDgyMTE@._V1_SY150_CR1,0,101,150_.jpg",Drama,6.1,1997
1668,Scream 2,"https://m.media-amazon.com/images/M/MV5BMTIxNTMzNzYtNzA3NC00MzgwLTlhNGYtMDEyYTNlZjcwZTNiXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SY150_CR0,0,101,150_.jpg",Horror,6.3,1997
1669,Stranger in the House,"https://m.media-amazon.com/images/M/MV5BMGNkOGQ2NGYtMTc0Yy00NzI0LThjMzQtMjRjNDg3YzFmM2JmXkEyXkFqcGdeQXVyMDAyMTY3Nw@@._V1_SY150_CR5,0,101,150_.jpg",Drama,5.3,1997
1670,The Sweet Hereafter,"https://m.media-amazon.com/images/M/MV5BZTYxYzhlMTItOWQwNC00ZjFmLWFiYzMtNzQ2M2NjN2E3YmIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR1,0,101,150_.jpg",Drama,7.5,1997
1671,Time Tracers,"https://m.media-amazon.com/images/M/MV5BMjhkMzQ0YTgtNjA0Mi00NDgwLTg5M2ItNGUwMjFmOWY0ZjUwXkEyXkFqcGdeQXVyMTY1ODc1MjE@._V1_SX101_CR0,0,101,150_.jpg",Sci-Fi,4.6,1995
1672,Titanic,"https://m.media-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX101_CR0,0,101,150_.jpg",Drama,7.9,1997
1673,Tomorrow Never Dies,"https://m.media-amazon.com/images/M/MV5BMTM1MTk2ODQxNV5BMl5BanBnXkFtZTcwOTY5MDg0NA@@._V1_SX101_CR0,0,101,150_.jpg",Action,6.5,1997
1674,Twisted,"https://m.media-amazon.com/images/M/MV5BMTg1OTk4NDA3M15BMl5BanBnXkFtZTcwMDYzOTQyMQ@@._V1_SX101_CR0,0,101,150_.jpg",Crime,5.3,1996
1675,Full Speed,"https://m.media-amazon.com/images/M/MV5BMTgwNzU3ZWYtMmQ4Ny00NWNmLTk3ODgtNjJjYzI1NTE4YTUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjgwMzE5OTI@._V1_SY150_CR4,0,101,150_.jpg",Action,5.8,1996
1676,The Education of Little Tree,"https://m.media-amazon.com/images/M/MV5BYTA1NDA4YjctYTcxZi00Yjg4LThhMzItZWU2MWY1YjhjMDgwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR2,0,101,150_.jpg",Drama,7.1,1997
1677,The Postman,"https://m.media-amazon.com/images/M/MV5BNTAyYTFmYmUtNTFhZS00NGQxLWI0OGEtZDM2NDk1OGE4YzFmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,6.1,1997
1678,The Horse Whisperer,"https://m.media-amazon.com/images/M/MV5BZTA5NzU4YzItMjhjYy00YjNjLTljM2MtZDk3ZDE5OGVjNTBhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.7,1998
1679,The Winter Guest,"https://m.media-amazon.com/images/M/MV5BMWY0MWZmYWQtNWRiMy00ODBlLTk1NWEtNmRjZTNiMDgyNmI3XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.9,1997
1680,Jackie Brown,"https://m.media-amazon.com/images/M/MV5BNmY5ODRmYTItNWU0Ni00MWE3LTgyYzUtYjZlN2Q5YTcyM2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR1,0,101,150_.jpg",Crime,7.5,1997
1681,Kundun,"https://m.media-amazon.com/images/M/MV5BMzYyNzU4NTAtZDRmNi00ZWFlLTk3MTYtNjU5YTc5ZmM2YzZhXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SX101_CR0,0,101,150_.jpg",Biography,7.0,1997
1682,Mr. Magoo,"https://m.media-amazon.com/images/M/MV5BODFiOWY2OTctMzBlNi00MjhhLTg4MWQtMTI5YTUzZTI2N2E1XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX101_CR0,0,101,150_.jpg",Adventure,4.0,1997
1683,The Big Lebowski,"https://m.media-amazon.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_SX101_CR0,0,101,150_.jpg",Comedy,8.1,1998
1684,Afterglow,"https://m.media-amazon.com/images/M/MV5BYjVlYjYzNzktYjA4Ny00ZTk2LTlmNTUtYTI5OTZkOTE2YzU4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SY150_CR1,0,101,150_.jpg",Comedy,6.0,1997
1685,My Life in Pink,,Talk-Show,6.0,Ma vie en rose)
1686,Great Expectations,"https://m.media-amazon.com/images/M/MV5BYzY5MWIxMDQtNTkxMy00ZGQzLTg1MGUtM2JlNjk1MTczZmQyXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_SX101_CR0,0,101,150_.jpg",Drama,4.6,1998
1687,Vermin,"https://m.media-amazon.com/images/M/MV5BZGZiNGEzNmMtNjdlNy00ZmI2LWE0NGQtMTFkNTEzZGEzMjY2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX101_CR0,0,101,150_.jpg",Animation,7.8,1998
1688,3 Ninjas: High Noon On Mega Mountain,"https://m.media-amazon.com/images/M/MV5BY2IzOTc2OWEtYTEwYy00ZTk5LWIxZWYtNDc3ZjM4MTZkODk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Action,2.9,1998
1689,Men of Means,"https://m.media-amazon.com/images/M/MV5BODlkM2RlZjgtY2Q2Yi00MzA0LWIyZWYtMDYxMTdmODQ0ZWRkXkEyXkFqcGdeQXVyMjAyOTg5Njg@._V1_SY150_CR7,0,101,150_.jpg",Action,5.5,1998
1690,Midaq Alley,"https://m.media-amazon.com/images/M/MV5BNzM2NTRlNDMtMTBmMi00NTk0LTllMmQtNzQxMjQxOGFmOGQ3XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SY150_CR3,0,101,150_.jpg",Drama,7.4,"Callejón de los milagros, El)"
1691,Caught Up,"https://m.media-amazon.com/images/M/MV5BM2ZmMDEzZjctYWYxMC00YmY2LTljZTMtYWQ2ZTBlYzU3NGYwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX101_CR0,0,101,150_.jpg",Crime,5.5,1998
1692,Arguing the World,"https://m.media-amazon.com/images/M/MV5BMTcxNTU4MTI1OF5BMl5BanBnXkFtZTcwOTI5NDA0MQ@@._V1_SY150_CR6,0,101,150_.jpg",Documentary,7.0,1996
1693,Firestorm,"https://m.media-amazon.com/images/M/MV5BYzc5MjhiYTctYmM4YS00MGUzLWJmYzAtMTE5ZGQyNzUzMjRlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Action,4.8,1998
1694,Senseless,"https://m.media-amazon.com/images/M/MV5BNTMzY2YzYTEtNWNmMi00Yzk4LTkwZWItYmM0MDY4ZTkzYzhjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR2,0,101,150_.jpg",Comedy,6.0,1998
1695,Wag the Dog,"https://m.media-amazon.com/images/M/MV5BMzRkZDVkMDItYjk3Mi00NDkyLThmODUtYzhkN2EwZmE2ZTljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.1,1997
1696,Dark City,"https://m.media-amazon.com/images/M/MV5BMGExOGExM2UtNWM5ZS00OWEzLTllNzYtM2NlMTJlYjBlZTJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Fantasy,7.6,1998
1697,The Leading Man,"https://m.media-amazon.com/images/M/MV5BMDQ1OWExNmUtOTllZi00ZTkzLWE5ZDYtZjllYjQ3ZDdkNjMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,5.6,1996
1698,Star Kid,"https://m.media-amazon.com/images/M/MV5BOTk4NWE4ZWQtZmNjZi00ZmU1LTkwMGUtNTM2YzY4MjU4ZTYxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SY150_CR0,0,101,150_.jpg",Adventure,5.3,1997
1699,Hard Rain,"https://m.media-amazon.com/images/M/MV5BZTM5OGJkOGYtYWEyNy00MGI2LWI2NTctYTE0MTEyMTc3MmU5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR0,0,101,150_.jpg",Action,5.9,1998
1700,Half Baked,"https://m.media-amazon.com/images/M/MV5BZWMxZWE1ZjQtYzAyNS00NjEwLTgwM2ItMWI2NWVhZGJiYjk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.6,1998
1701,Fallen,"https://m.media-amazon.com/images/M/MV5BZTQwMWFhYWMtZmE0OS00MmMxLWE3NzAtYjU1NzIyZjdmODNhXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SY150_CR0,0,101,150_.jpg",Crime,6.4,1998
1702,Shooting Fish,"https://m.media-amazon.com/images/M/MV5BZDY0Yzk0YTItMDNkNC00MjM2LTk0NTAtZWMwNGZkMDA4Y2Q0XkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SY150_CR2,0,101,150_.jpg",Comedy,6.6,1997
1703,The Prophecy II,"https://m.media-amazon.com/images/M/MV5BMTJlYjQyM2UtMjZhYy00ZDBkLTk5ZGItN2E3MjI2NjJhODM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Fantasy,5.6,1998
1704,Duoluo tianshi,"https://m.media-amazon.com/images/M/MV5BMTc3NzI0MzQ3M15BMl5BanBnXkFtZTcwMzA0MDMzNA@@._V1_SY150_CR2,0,101,150_.jpg",Comedy,7.6,1995
1705,Dangerous Beauty,"https://m.media-amazon.com/images/M/MV5BMzQzMDlmYjgtZTcyNy00YTg5LTk5OGUtMmY1YWY4YmE0MjQyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR0,0,101,150_.jpg",Biography,7.1,1998
1706,Four Days in September,"https://m.media-amazon.com/images/M/MV5BNWYxNWFjNjgtYzM1OS00NDllLWEyN2EtNTBiZGRiOTA5MWYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,7.4,1997
1707,Spice World,"https://m.media-amazon.com/images/M/MV5BY2FiZjA1ODQtOWNjMC00ZmM4LThiNjktZmQ3YjBhMGQ2NzI2XkEyXkFqcGdeQXVyODU4NTYwMDA@._V1_SX101_CR0,0,101,150_.jpg",Comedy,3.6,1997
1708,Deep Rising,"https://m.media-amazon.com/images/M/MV5BMTJmY2ZiNzMtNTBhOC00MDlkLWJlYzUtYWIyNDAyZDM1OWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,6.1,1998
1709,Tainted,"https://m.media-amazon.com/images/M/MV5BMDU2YmI0NmEtMTFkNi00ODI5LWIwYmEtMWZiYjJkZDQ0MTkyXkEyXkFqcGdeQXVyOTMzOTMzMTg@._V1_SX101_CR0,0,101,150_.jpg",Crime,5.4,1998
