,name,poster,genre,rating,year
862,Jingle All the Way,"https://m.media-amazon.com/images/M/MV5BMmJlYzViNzctMjQ1Ni00ZWQ4LThkN2YtMzI2ZGU5Nzk0NTAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Adventure,5.7,1994
863,The Garden of Finzi-Contini,"https://m.media-amazon.com/images/M/MV5BZWRmZjNhNTAtNjgyMy00OGIyLWJkZGQtNjdkNDcwMmZjOWQzXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_SY150_CR3,0,101,150_.jpg",Drama,7.3,Schatten der Engel)
864,My Fellow Americans,"https://m.media-amazon.com/images/M/MV5BZTNmYTdmOTAtMjYzMS00YjAzLTg1ZTUtNDk3ZWVjYWEwNjFjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX101_CR0,0,101,150_.jpg",Adventure,6.5,1995
865,The Ice Storm,"https://m.media-amazon.com/images/M/MV5BYTU1YzEzN2ItMzc0MS00Y2VlLWEyZWQtNDUyNGZhOGE3YTkyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.4,1994
866,Michael,"https://m.media-amazon.com/images/M/MV5BYmU2ZDkwM2MtZGE2MS00ZThiLWE5NWMtOWE5YzhjNWEwNTI2XkEyXkFqcGdeQXVyMTY0MjAwOTA3._V1_SY150_CR24,0,101,150_.jpg",Biography,6.0,Chao ji ji hua)
867,The Whole Wide World,"https://m.media-amazon.com/images/M/MV5BMzg5YWIxZTgtODJiZC00ZDQ2LWFjYTUtNDNkMjlkZGZmN2I0XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SY150_CR6,0,101,150_.jpg",Biography,7.0,1996
868,Hearts and Minds,"https://m.media-amazon.com/images/M/MV5BOTFiMjEyZWMtZjliOS00NjQ3LWIxZDktYWY2MWJlODQzNDlkXkEyXkFqcGdeQXVyNDYzNTI2ODc@._V1_SX101_CR0,0,101,150_.jpg",Documentary,8.2,1995
869,Fools Rush In,"https://m.media-amazon.com/images/M/MV5BM2Q3MzA3YmYtNzUzNS00NDhhLTkyZmYtMDU2YmE1ODY5MjdmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.1,1997
870,Touch,"https://m.media-amazon.com/images/M/MV5BNTI3OTcwNTk3Ml5BMl5BanBnXkFtZTcwNzA3NzAzNw@@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.3,1996
871,Vegas Vacation,"https://m.media-amazon.com/images/M/MV5BZTIwMWEwZmQtMjI1ZS00NDdmLTgwMGItNmFiOTk1ZWQ5NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.9,1996
872,Love Jones,"https://m.media-amazon.com/images/M/MV5BOGEzMmFlMmYtNDU2NS00YWEzLTg5ZDktZGI4MjAxNTVkNjc1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.3,1996
873,Picture Perfect,"https://m.media-amazon.com/images/M/MV5BY2UwN2E0ZGItYmM3NC00ODVkLTkxOGItNGQ1NDMxMDdiMjQ0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.5,1995
874,Career Girls,"https://m.media-amazon.com/images/M/MV5BNzZiNzNjOGItNzVlZC00MGU0LTgyMDItZGJjZTFiOTZmZDU2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.1,1996
875,She's So Lovely,"https://m.media-amazon.com/images/M/MV5BZmU1ZTU3MDMtNTQzMy00NTU0LWFmY2EtMjgxMGM3YzBkOGFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,5.9,1996
876,Money Talks,"https://m.media-amazon.com/images/M/MV5BMjk5MjM2MjUtMDI3YS00ZTIwLWFjMDQtYzFhZDY0YTUxZmJkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg",Action,6.2,1998
877,Excess Baggage,"https://m.media-amazon.com/images/M/MV5BODNhMWY5NTctZTU2MS00NzRiLTk2MjktNmUyMTQ3Yzk0MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,5.4,1995
878,That Darn Cat!,"https://m.media-amazon.com/images/M/MV5BNzVlMGQ0MzgtNWM0NC00MWI1LThlYzUtNTkwZDVhOGVmZjI3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.7,1994
879,The Peacemaker,"https://m.media-amazon.com/images/M/MV5BMjQ0OTNjOTMtYWU1MC00MWQwLTllMmMtNWZmYmE3NDY0ZTgxXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_SX101_CR0,0,101,150_.jpg",Action,6.0,1988
880,Soul Food,"https://m.media-amazon.com/images/M/MV5BMTA1ODE4N2EtM2Q0MS00MTA4LTg2ZTctYWNjMTY2NzYxYmE0XkEyXkFqcGdeQXVyNzUwMjYzMjA@._V1_SY150_CR0,0,101,150_.jpg",Comedy,7.0,1995
881,Money Talks,"https://m.media-amazon.com/images/M/MV5BMjk5MjM2MjUtMDI3YS00ZTIwLWFjMDQtYzFhZDY0YTUxZmJkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg",Action,6.2,1996
882,Washington Square,"https://m.media-amazon.com/images/M/MV5BYWYyMzM2YzMtYjkyYi00YTUyLWI1OTktNWFhYTc0YmM2YTc2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.7,1996
883,Telling Lies in America,"https://m.media-amazon.com/images/M/MV5BMzE3NTUxMzItNmNhYy00MzQ3LWE5ODUtY2RhYzJmMjgzODgyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SY150_CR0,0,101,150_.jpg",Drama,6.2,1933
884,Year of the Horse,"https://m.media-amazon.com/images/M/MV5BMTYxOTE0OTYxMV5BMl5BanBnXkFtZTcwMDQ4MTU1MQ@@._V1_SY150_CR24,0,101,150_.jpg",Documentary,6.6,1992
885,Phantoms,"https://m.media-amazon.com/images/M/MV5BNTM2ZmEwZTEtOGI4OC00NDJlLWFhYWUtNGIyMDU5NGE5OTE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Horror,5.4,1994
886,"Life Less Ordinary, A","https://m.media-amazon.com/images/M/MV5BYjRiMDhmNTctNGJiYi00MTQ5LTg2N2YtMGQ1NDQyNzU4OWIwXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.3,1943
887,Eve's Bayou,"https://m.media-amazon.com/images/M/MV5BNWRiYmM0MGItYjY3YS00ZGYwLTgxMTMtNzA4MjYzMzI3ZDY3XkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.2,1940
888,One Night Stand,"https://m.media-amazon.com/images/M/MV5BYmM0ODFjZGEtYWQ2YS00NTk1LTkwODYtYTdjY2NkZDgzMzgwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR1,0,101,150_.jpg",Drama,5.9,1952
889,The Tango Lesson,"https://m.media-amazon.com/images/M/MV5BNDBhNmMwZTAtYjkwNC00MDIxLWI0MzAtZTkxNmRlMGQxYTEwXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_SY150_CR0,0,101,150_.jpg",Drama,6.7,1951
890,Mortal Kombat: Annihilation,"https://m.media-amazon.com/images/M/MV5BYjdmZTU3MWMtZTU4ZC00NjYzLTk1NzAtODc2ZDY0ZWNhYWEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,3.6,1957
891,Bent,"https://m.media-amazon.com/images/M/MV5BOGQwODRjMzktM2NkMS00N2EyLTk2MDMtZTAxOTk1NmU2ZTM3XkEyXkFqcGdeQXVyMTA3NTgwMzQ@._V1_SY150_CR0,0,101,150_.jpg",Action,5.2,1961
892,Flubber,"https://m.media-amazon.com/images/M/MV5BZDlkOTA0OTUtOThmMi00NTMyLTg0NDgtZWZiYmRjZWI4MDY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,5.3,1958
893,For Richer or Poorer,"https://m.media-amazon.com/images/M/MV5BMGU0ODhmODEtZTJlOC00YjA3LThhYWItZjQ0Mzk3NDNhNzIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR4,0,101,150_.jpg",Comedy,5.8,1954
894,Home Alone 3,"https://m.media-amazon.com/images/M/MV5BZTJhYjVhOWMtYTUyOS00NWM0LThjNzYtZWYxOTkwN2FhODg2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,4.5,1934
895,Scream 2,"https://m.media-amazon.com/images/M/MV5BMTIxNTMzNzYtNzA3NC00MzgwLTlhNGYtMDEyYTNlZjcwZTNiXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SY150_CR0,0,101,150_.jpg",Horror,6.3,1944
896,The Sweet Hereafter,"https://m.media-amazon.com/images/M/MV5BZTYxYzhlMTItOWQwNC00ZjFmLWFiYzMtNzQ2M2NjN2E3YmIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR1,0,101,150_.jpg",Drama,7.5,1934
897,Time Tracers,"https://m.media-amazon.com/images/M/MV5BMjhkMzQ0YTgtNjA0Mi00NDgwLTg5M2ItNGUwMjFmOWY0ZjUwXkEyXkFqcGdeQXVyMTY1ODc1MjE@._V1_SX101_CR0,0,101,150_.jpg",Sci-Fi,4.6,1959
898,The Postman,"https://m.media-amazon.com/images/M/MV5BNTAyYTFmYmUtNTFhZS00NGQxLWI0OGEtZDM2NDk1OGE4YzFmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Action,6.1,1960
899,The Winter Guest,"https://m.media-amazon.com/images/M/MV5BMWY0MWZmYWQtNWRiMy00ODBlLTk1NWEtNmRjZTNiMDgyNmI3XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.9,1959
900,Kundun,"https://m.media-amazon.com/images/M/MV5BMzYyNzU4NTAtZDRmNi00ZWFlLTk3MTYtNjU5YTc5ZmM2YzZhXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SX101_CR0,0,101,150_.jpg",Biography,7.0,1963
901,Mr. Magoo,"https://m.media-amazon.com/images/M/MV5BODFiOWY2OTctMzBlNi00MjhhLTg4MWQtMTI5YTUzZTI2N2E1XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX101_CR0,0,101,150_.jpg",Adventure,4.0,1942
902,The Big Lebowski,"https://m.media-amazon.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_SX101_CR0,0,101,150_.jpg",Comedy,8.1,1941
903,Afterglow,"https://m.media-amazon.com/images/M/MV5BYjVlYjYzNzktYjA4Ny00ZTk2LTlmNTUtYTI5OTZkOTE2YzU4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SY150_CR1,0,101,150_.jpg",Comedy,6.0,1964
904,Ma vie en rose,"https://m.media-amazon.com/images/M/MV5BNmFkMjQ5M2ItY2ZiNi00Njg1LTkwMWItMTI2MGIzY2VhMDE5XkEyXkFqcGdeQXVyODU5MDg5OTY@._V1_SY150_CR1,0,101,150_.jpg",Drama,7.5,1954
905,Great Expectations,"https://m.media-amazon.com/images/M/MV5BYzY5MWIxMDQtNTkxMy00ZGQzLTg1MGUtM2JlNjk1MTczZmQyXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_SX101_CR0,0,101,150_.jpg",Drama,4.6,1953
906,Oscar & Lucinda,"https://m.media-amazon.com/images/M/MV5BZjUwOTIyMjAtZGQ5My00YmUyLWE0ZWMtOWNkZGNkZjU0OWRmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.6,1939
907,Vermin,"https://m.media-amazon.com/images/M/MV5BZGZiNGEzNmMtNjdlNy00ZmI2LWE0NGQtMTFkNTEzZGEzMjY2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX101_CR0,0,101,150_.jpg",Animation,7.8,1944
908,Half Baked,"https://m.media-amazon.com/images/M/MV5BZWMxZWE1ZjQtYzAyNS00NjEwLTgwM2ItMWI2NWVhZGJiYjk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.6,1939
909,Dangerous Beauty,"https://m.media-amazon.com/images/M/MV5BMzQzMDlmYjgtZTcyNy00YTg5LTk5OGUtMmY1YWY4YmE0MjQyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR0,0,101,150_.jpg",Biography,7.1,1939
910,Nil By Mouth,"https://m.media-amazon.com/images/M/MV5BOWRkNGM5NTEtYWViNi00ODE5LWFkNmItOGVjNmE4ZjZmY2JjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,7.3,1982
911,Twilight,"https://m.media-amazon.com/images/M/MV5BMTQ2NzUxMTAxN15BMl5BanBnXkFtZTcwMzEyMTIwMg@@._V1_SY150_CR0,0,101,150_.jpg",Drama,5.3,a.k.a. Sunset Boulevard)
912,U.S. Marshalls,"https://m.media-amazon.com/images/M/MV5BYmM1MTVhMzctMWVhNi00NDM0LWJlNGItMDE4ZTY0ZTAwODgzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR0,0,101,150_.jpg",Action,6.5,1941
913,Love and Death on Long Island,"https://m.media-amazon.com/images/M/MV5BZGQ0YzY4MjEtN2ZiNi00MzgzLTk5OGQtZDg5Mjc3YzFjNTE1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.9,1968
914,Wild Things,"https://m.media-amazon.com/images/M/MV5BODMyYTlkNWYtODAzMC00ZjFiLWE3YjctMGUyMzM1MDk3ZDFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Crime,6.6,1947
915,Primary Colors,"https://m.media-amazon.com/images/M/MV5BOTk5OWE1ZWItYWMxZC00Yzc3LTk2YjctZjAzYWViZDk5YjIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.7,1950
916,Lost in Space,"https://m.media-amazon.com/images/M/MV5BZTY5YjQwYmEtOWJiNy00NDBmLTgxM2YtMmVkMmI0NzE1N2FjXkEyXkFqcGdeQXVyMjg1NDcxNDE@._V1_SY150_CR0,0,101,150_.jpg",Adventure,7.3,1939
917,Mercury Rising,"https://m.media-amazon.com/images/M/MV5BODA2NmY4NDEtNjk1Yi00NmI1LTgwMjEtYWZmMjRmMDUyMTlkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Action,6.1,1940
918,City of Angels,"https://m.media-amazon.com/images/M/MV5BZjk2OTEwNDEtNjVhYi00MzI3LWFhNzctZGUzOWMxMDMwZjJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.7,1940
919,The City of Lost Children,"https://m.media-amazon.com/images/M/MV5BYjBlOGFhODEtZThmMS00OTgwLTk0MjAtNDgxNWFhY2JhYTE1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR0,0,101,150_.jpg",Drama,7.5,1946
920,Two Bits,"https://m.media-amazon.com/images/M/MV5BOGE1NmM0MjYtZmJjYS00ODI5LWI0MjgtOGM2MTY3ZmIyNDZkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.1,1945
921,Farewell My Concubine,"https://m.media-amazon.com/images/M/MV5BYmFhZmM3Y2MtNDA1Ny00NjkzLWJkM2EtYWU1ZjEwYmNjZDQ0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX101_CR0,0,101,150_.jpg",Drama,8.1,1957
922,Dead Man,"https://m.media-amazon.com/images/M/MV5BNjZiMDUyYmEtNzAwYy00YjNiLWEyODItNTJmMjZjOWQ3MThlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR0,0,101,150_.jpg",Adventure,7.5,1955
923,Raise the Red Lantern,"https://m.media-amazon.com/images/M/MV5BNDMxMTc2N2ItMjI5Ny00MGFiLThkOTYtZTIyYTZhMzA2NjIzXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX101_CR0,0,101,150_.jpg",Drama,8.1,1950
924,White Squall,"https://m.media-amazon.com/images/M/MV5BMzE1ZGU3ZGMtZjM3NS00YTA1LWE4MzMtMDcxMWZhMTA2YWRmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR0,0,101,150_.jpg",Adventure,6.6,1953
925,Unforgettable,"https://m.media-amazon.com/images/M/MV5BMTYwMzU5NDM5Ml5BMl5BanBnXkFtZTcwMjkyOTYzNg@@._V1_SX101_CR0,0,101,150_.jpg",Crime,6.8,1939
926,Down Periscope,"https://m.media-amazon.com/images/M/MV5BMTlkNGU1NDctNDAwZC00ZThlLWE4YTgtMWU5YjJjYzIyY2VjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.1,1957
927,The Flower of My Secret,"https://m.media-amazon.com/images/M/MV5BZmMyMDc4NWMtZmUzNC00ZjczLWE1ZmYtYWQ3ZTk4ODBmYzE2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SY150_CR62,0,101,150_.jpg",Crime,6.0,1958
928,The Craft,"https://m.media-amazon.com/images/M/MV5BZTBkMWE1NGItZTgxMi00ZTE0LWIzZjAtNzQ5ZGZlZTQxN2EwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.4,1958
929,Harriet the Spy,"https://m.media-amazon.com/images/M/MV5BY2UwOTQ0Y2QtZmM4NC00ZTRiLWIyZDUtMmIzYzg4MjQyNTUyXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SY150_CR0,0,101,150_.jpg",Comedy,5.9,1938
930,Chain Reaction,"https://m.media-amazon.com/images/M/MV5BZTkzZmQxZmQtZmJkMS00YmJlLWI0YmItMjcwYzBhM2E3NGQzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR0,0,101,150_.jpg",Action,5.6,1940
931,The Island of Dr. Moreau,"https://m.media-amazon.com/images/M/MV5BYjQxNmM5ODItMGM3Yi00N2VlLTkwNTEtNDZkNzUyYzA3MmIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Horror,4.5,1944
932,First Kid,"https://m.media-amazon.com/images/M/MV5BNmM1ZjAzODMtMjQ3NS00NmQ4LWI4OWMtYzk4ZWM4MGY2ZDcxXkEyXkFqcGdeQXVyNjc4ODQwNzg@._V1_SY150_CR0,0,101,150_.jpg",Comedy,5.2,1947
933,The Funeral,"https://m.media-amazon.com/images/M/MV5BMmUwYmQ3ZmItM2RmZi00OWZhLWFmMjktZjgxNDgxYzdmNDE5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg",Crime,6.6,1937
934,The Preacher's Wife,"https://m.media-amazon.com/images/M/MV5BOWFiMGMzYmYtMGZjNy00ZWVkLTllMjAtMTQ2NmU1OWVhMjkxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SY150_CR0,0,101,150_.jpg",Comedy,5.7,1935
935,Paradise Road,"https://m.media-amazon.com/images/M/MV5BMjczNTdhYzctNjU1OC00N2M1LTlkYzktNGRiM2E3NjI0ODM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.8,1942
936,Brassed Off,"https://m.media-amazon.com/images/M/MV5BY2Y5NDU2MmYtOGZiYy00MTAyLTgyYTctZGU2YjQ0YzQ3NDllXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.2,1936
937,"Thousand Acres, A","https://m.media-amazon.com/images/M/MV5BOGFjYzA0MTAtOGNhZS00YmE5LTkyMTUtMmRkMTk2ZjkwNGFlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX101_CR0,0,101,150_.jpg",Drama,6.0,1956
938,"Smile Like Yours, A","https://m.media-amazon.com/images/M/MV5BMDMyMWQxZDAtMjE1Yi00ZDAzLWE1MjQtZWQwYjNmNmIyZTYyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg",Comedy,4.8,1955
939,Murder in the First,"https://m.media-amazon.com/images/M/MV5BNmI0ZjNjZGEtMjg3Zi00MWU1LTg0M2MtNmU4M2ZkMTcyOWMxXkEyXkFqcGdeQXVyMjg1NDcxNDE@._V1_SY150_CR0,0,101,150_.jpg",Crime,7.2,1934
940,Airheads,"https://m.media-amazon.com/images/M/MV5BY2M3OWY0OTYtZWE5Yy00NDRkLTllYmUtOWVjOTMyZjJjNjhkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.1,1940
941,With Honors,"https://m.media-amazon.com/images/M/MV5BMmY3NjE0N2EtZWJiMS00ZTM4LWFkOTMtZTJmMTIyZjc2YmU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.7,1956
942,What's Love Got to Do with It,"https://m.media-amazon.com/images/M/MV5BZmFiZmRjZmMtZjZhYi00ODM2LWIyMTItMjZmNTljYjU4M2ZkXkEyXkFqcGdeQXVyNjg5MDIxMTk@._V1_SY150_CR9,0,101,150_.jpg",Comedy,6.4,1946
943,Killing Zoe,"https://m.media-amazon.com/images/M/MV5BNmM1NzIzMjYtYjEzMi00NTI0LWFiNGMtMjAxY2Y3MzE2YjNhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR0,0,101,150_.jpg",Crime,6.4,1939
944,Renaissance Man,"https://m.media-amazon.com/images/M/MV5BNDFhMzVhMWMtNGQ2ZS00YjlmLTg0ZGUtNDUzN2IxOThhZDViXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SY150_CR0,0,101,150_.jpg",Comedy,6.2,1938
945,Charade,"https://m.media-amazon.com/images/M/MV5BMTA0Y2UyMDUtZGZiOS00ZmVkLTg3NmItODQyNTY1ZjU1MWE4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.9,1941
946,The Fox and the Hound,"https://m.media-amazon.com/images/M/MV5BMDQzZWRlYjctMjE0ZS00NWU5LWE3NzktYzZiNzJiM2UxMDczXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX101_CR0,0,101,150_.jpg",Animation,7.2,1926
947,The Big Blue,"https://m.media-amazon.com/images/M/MV5BOTg5NGE1MjYtZjU3Zi00NWZhLTg4ZmEtMDI0YzMwN2Y2NDIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY150_CR3,0,101,150_.jpg",Adventure,7.5,1943
948,Booty Call,"https://m.media-amazon.com/images/M/MV5BMTk2NTgwODY2M15BMl5BanBnXkFtZTYwNDk4OTE5._V1_SY150_CR1,0,101,150_.jpg",Comedy,5.4,1934
949,How to Make an American Quilt,"https://m.media-amazon.com/images/M/MV5BNGYwZmZkYWItNjdmMi00MjI2LThmOGYtMmI1NTQ0OWQ1YWIxXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.3,1946
950,Georgia,"https://m.media-amazon.com/images/M/MV5BMTQ2ZWFlNmEtNWYyYy00Yjk1LWIxMTEtMWVkM2NlMTEzOGI2XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SY150_CR0,0,101,150_.jpg",Comedy,7.5,1936
951,The Indian in the Cupboard,"https://m.media-amazon.com/images/M/MV5BZWZlYmZiZGMtN2YyZC00MTdjLTllNjUtYWNhZDMwNDhhOTM1XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SY150_CR0,0,101,150_.jpg",Drama,6.0,1939
952,Blue in the Face,"https://m.media-amazon.com/images/M/MV5BYzlkYTMwYWYtOGFiMy00N2U3LThkYTMtYWEyZWY5MTIyY2E4XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.6,1949
953,Unstrung Heroes,"https://m.media-amazon.com/images/M/MV5BNGI4YWI4YmYtZTAyMS00NGE0LThlMDUtNmQ1OTcyMGUwNTM1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg",Comedy,6.7,1947
954,Unzipped,"https://m.media-amazon.com/images/M/MV5BNjU0NzFiNTgtNWNhMS00MWIzLWFiMDMtMDQ1ODZjZDAyN2VhL2ltYWdlXkEyXkFqcGdeQXVyMjM5NDQzNTk@._V1_SX101_CR0,0,101,150_.jpg",Documentary,6.4,1935
955,Before Sunrise,"https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg",Drama,8.1,1945
956,Nobody's Fool,"https://m.media-amazon.com/images/M/MV5BMjg0YzYzYzktNTY3NC00MDE0LThjMzYtMmY0MWZlNDdiYWY2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR1,0,101,150_.jpg",Comedy,7.3,1943
957,Pushing Hands,"https://m.media-amazon.com/images/M/MV5BMmM1ODExNjctMTg4YS00NTg1LWI5OGEtZjExMjFlMWZmN2VhXkEyXkFqcGdeQXVyNjU1MDM2NjY@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.2,1968
958,To Live,"https://m.media-amazon.com/images/M/MV5BZmM0NGY3Y2MtMTA1YS00YmQzLTk2YTctYWFhMDkzMDRjZWQzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX101_CR0,0,101,150_.jpg",Drama,8.3,1951
959,Dazed and Confused,"https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SY150_CR0,0,101,150_.jpg",Comedy,7.6,1954
960,Naked,"https://m.media-amazon.com/images/M/MV5BMjA3Y2I4NjAtMDQyZS00ZGJhLWEwMzgtODBiNzE5Zjc1Nzk1L2ltYWdlXkEyXkFqcGdeQXVyNTc2MDU0NDE@._V1_SX101_CR0,0,101,150_.jpg",Comedy,7.7,1958
961,Orlando,"https://m.media-amazon.com/images/M/MV5BYmY1OTA3MjAtYjQxOC00OTlkLWExZWQtMjc3ZjExOWFhM2UwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SY150_CR0,0,101,150_.jpg",Biography,7.1,1954
